age,diag,region,sarima_order,sarima_seasonal,burn,"NNAR(p,P,h,m)",nnar_cv_mae,nnar_cv_rmse,nnar_cv_folds,cv_start_frac,cv_horizon,cv_step,sarima_mae,sarima_rmse,sarima_cov_total,sarima_lb_p,hybrid_mae,hybrid_rmse,hybrid_cov_total,hybrid_cov_covid,hybrid_cov_post,hybrid_pi_n_sims,mae_impr_pct,rmse_impr_pct,hybrid_better_mae,hybrid_better_rmse,status,error
15+,Faringoamigdalitis estreptocÃ²ccica,PenedÃ¨s,"(0, 1, 2)","(1, 1, 1, 52)",108.0,"(5, 1, 4, 52)",31.996248018139266,38.854268528225425,3.0,0.7,26.0,26.0,70.79432383299823,87.32553968242834,0.7269230769230769,0.6146243157952047,73.72978642399502,90.28445557451465,0.8576923076923076,0.7596153846153846,0.9230769230769231,100.0,-4.146466032956913,-3.3883740115970946,False,False,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Terres de l'Ebre,"(1, 1, 2)","(1, 1, 1, 52)",108.0,"(6, 1, 3, 52)",48.02424116259164,62.20653181109069,3.0,0.7,26.0,26.0,67.7669840409819,90.09819925077876,0.946153846153846,0.190782506859017,72.94977230397157,93.75237499304272,0.9615384615384616,0.9230769230769231,0.9871794871794872,100.0,-7.647954732433419,-4.055770007226171,False,False,ok,
15+,Grip,Alt Pirineu i Aran,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 2, 52)",143.79971873667344,174.01807325230357,3.0,0.7,26.0,26.0,180.85570149565785,228.8197661498039,0.95,0.7204488021547651,180.91605408049142,228.86512339159307,0.9769230769230769,0.9519230769230769,0.9935897435897436,100.0,-0.03337057352046788,-0.01982225685846895,False,False,ok,
15+,Grip,Barcelona Ciutat,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 6, 52)",87.64042782758128,136.64294835674937,3.0,0.7,26.0,26.0,517.0085840532942,823.0157826020444,0.903846153846154,0.1963095345826576,499.38057055338777,801.752718721789,0.9076923076923077,0.9134615384615384,0.9038461538461539,100.0,3.40961717921675,2.5835548150765835,True,True,ok,
15+,Grip,Barcelona Metropolitana Nord,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 2, 52)",128.30398761574978,209.49411356774274,3.0,0.7,26.0,26.0,643.28609225323,1016.194323620578,0.9115384615384616,0.9946837817570896,643.434875049579,1020.0236223416209,0.9115384615384615,0.9230769230769231,0.9038461538461539,100.0,-0.02312855790614976,-0.3768274071242231,False,False,ok,
15+,Grip,Barcelona Metropolitana Sud,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 6, 52)",118.88764120767082,149.62368128939718,3.0,0.7,26.0,26.0,348.9600315711388,587.3420619811619,0.9076923076923076,0.285689423119784,353.942473096838,605.1474417832098,0.9038461538461539,0.9038461538461539,0.9038461538461539,100.0,-1.4277971902015572,-3.0315179100214014,False,False,ok,
15+,Grip,Camp de Tarragona,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 4, 52)",130.50239756641827,212.49897943509632,3.0,0.7,26.0,26.0,238.87665001300513,361.75188009897016,0.9115384615384616,0.7934317876813666,239.9493777299784,362.02535248300416,0.926923076923077,0.9423076923076923,0.9166666666666666,100.0,-0.4490718188298745,-0.07559667249253155,False,False,ok,
15+,Grip,Catalunya Central,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 2, 52)",136.6854074395558,188.46550130603498,3.0,0.7,26.0,26.0,270.1713155724202,439.9677392269437,0.9192307692307692,0.8411620915234069,269.8807817335259,440.9278937290902,0.9346153846153846,0.9326923076923077,0.9358974358974359,100.0,0.1075368931297322,-0.21823293313131822,True,False,ok,
15+,Grip,Girona,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(8, 1, 2, 52)",82.43403750491645,123.96313243058545,3.0,0.7,26.0,26.0,246.1401306564986,429.0754395360978,0.903846153846154,0.99094433501806,245.0945931835328,430.42635941071353,0.9192307692307692,0.9326923076923077,0.9102564102564102,100.0,0.42477326642233193,-0.31484437237337487,True,False,ok,
15+,Grip,Lleida,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(5, 1, 3, 52)",111.93912483416436,143.33152106367012,3.0,0.7,26.0,26.0,186.66056626167068,298.3652365671078,0.9384615384615383,0.9959885352077502,190.1910981155111,309.42832512521295,0.926923076923077,0.9134615384615384,0.9358974358974359,100.0,-1.8914181632188602,-3.7079013243611825,False,False,ok,
15+,Grip,PenedÃ¨s,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(5, 1, 3, 52)",76.41267691213973,104.40284590430463,3.0,0.7,26.0,26.0,166.41281548506095,242.79474478058808,0.9115384615384616,0.9036455739985568,165.2457401427224,243.0306899099998,0.926923076923077,0.9230769230769231,0.9294871794871795,100.0,0.7013133807854507,-0.09717884529377027,True,False,ok,
15+,Grip,Terres de l'Ebre,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(6, 1, 3, 52)",91.53599867908618,119.70285387682281,3.0,0.7,26.0,26.0,128.77327876102288,192.3079524336888,0.9230769230769232,0.1487045355565982,130.07020260501403,195.0915351599822,0.9423076923076923,0.9230769230769231,0.9551282051282052,100.0,-1.0071373940846688,-1.4474610597568593,False,False,ok,
15+,Impetigen,Alt Pirineu i Aran,"(0, 1, 1)","(0, 1, 1, 52)",107.0,"(2, 1, 2, 52)",200.88069215924403,262.0157567363957,3.0,0.7,26.0,26.0,215.83226970154556,280.8508523426972,0.9384615384615383,0.3551343687101576,216.5149954128334,280.1379432358493,0.9769230769230769,0.9615384615384616,0.9871794871794872,100.0,-0.3163223517187316,0.25383903979681033,False,True,ok,
15+,Impetigen,Barcelona Ciutat,"(0, 1, 2)","(1, 1, 1, 52)",108.0,"(6, 1, 3, 52)",24.3390756493424,29.461568165141923,3.0,0.7,26.0,26.0,32.754409042649186,43.394381543420096,0.953846153846154,0.961237162068846,33.49483353874025,44.62836092112993,0.9807692307692307,0.9903846153846154,0.9743589743589743,100.0,-2.260533826536045,-2.843638585965618,False,False,ok,
15+,Impetigen,Barcelona Metropolitana Nord,"(0, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 2, 52)",29.03918152079821,37.46059846759188,3.0,0.7,26.0,26.0,52.59410690519898,70.18200703832198,0.8192307692307692,0.9695767278221208,51.75311661328121,69.23758323495498,0.8884615384615384,1.0,0.8141025641025641,100.0,1.599020007001273,1.3456779639421133,True,True,ok,
15+,Impetigen,Barcelona Metropolitana Sud,"(0, 1, 2)","(1, 1, 1, 52)",108.0,"(2, 1, 8, 52)",28.15904021712744,35.667392812025774,3.0,0.7,26.0,26.0,33.70382564124644,43.20093590868836,0.9846153846153848,0.4405290759472156,36.374892155312914,45.828127741084366,0.9923076923076923,0.9903846153846154,0.9935897435897436,100.0,-7.925113731889376,-6.08133082567695,False,False,ok,
15+,Impetigen,Camp de Tarragona,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 2, 52)",46.0495584878995,59.6579939854156,3.0,0.7,26.0,26.0,47.4905399161963,88.8178862337336,0.9961538461538462,0.9183992984671048,46.93114815660969,88.27195939049255,0.9961538461538462,0.9903846153846154,1.0,100.0,1.1779014527392935,0.6146586756234936,True,True,ok,
15+,Impetigen,Catalunya Central,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(4, 1, 2, 52)",79.69630350039846,99.21027452043131,3.0,0.7,26.0,26.0,75.35751541630032,109.4587756122292,0.9576923076923076,0.7333380306468023,76.93983605607947,110.18242897899584,0.9846153846153847,0.9807692307692307,0.9871794871794872,100.0,-2.0997516054475556,-0.6611195518304255,False,False,ok,
15+,Impetigen,Girona,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(5, 1, 4, 52)",24.748030493634854,30.363950222465963,3.0,0.7,26.0,26.0,31.722020645276153,40.33495006368734,0.9576923076923076,0.6969463994529572,30.50878739578068,38.895787372005934,0.9807692307692307,0.9807692307692307,0.9807692307692307,100.0,3.824577453820367,3.568028941176376,True,True,ok,
15+,Impetigen,Lleida,"(0, 1, 2)","(1, 1, 1, 52)",108.0,"(8, 1, 2, 52)",99.8502307729337,146.942088755734,3.0,0.7,26.0,26.0,111.6892065296272,159.2876370074264,0.9692307692307692,0.6893534998095385,140.89521779377012,178.51328806814882,0.9807692307692307,0.9615384615384616,0.9935897435897436,100.0,-26.149358717483228,-12.069769771163132,False,False,ok,
15+,Impetigen,PenedÃ¨s,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 6, 52)",65.10658495613622,114.25813412135845,3.0,0.7,26.0,26.0,44.793945406072496,68.23788482854069,0.9807692307692308,0.4165344296475539,18923320174215.773,124629681614749.86,0.9923076923076923,1.0,0.9871794871794872,100.0,-42245263288653.375,-182640012843063.53,False,False,ok,
15+,Impetigen,Terres de l'Ebre,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 3, 52)",100.17525412320349,121.22039376098174,3.0,0.7,26.0,26.0,80.25363584128021,106.53227119441576,0.9807692307692308,0.4701520440208607,84.52005005347519,111.0861686111022,0.9923076923076923,0.9807692307692307,1.0,100.0,-5.316163146343645,-4.274664724246625,False,False,ok,
15+,PneumÃ²nia,Alt Pirineu i Aran,"(2, 0, 2)","(1, 1, 1, 52)",107.0,"(6, 1, 2, 52)",102.5938016991311,136.32955744121134,3.0,0.7,26.0,26.0,109.38059028182006,154.9722101538206,0.9615384615384616,0.9634164679729662,110.48828201428155,152.79841471471687,0.9769230769230769,0.9519230769230769,0.9935897435897436,100.0,-1.0126949668195355,1.4027001595615756,False,True,ok,
15+,PneumÃ²nia,Barcelona Ciutat,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(8, 1, 4, 52)",44.23933233881519,54.25960050597817,3.0,0.7,26.0,26.0,139.14787979575064,244.76328089301768,0.6653846153846154,0.5539260638110822,129.9834124878124,237.84506412002474,0.75,0.7788461538461539,0.7307692307692307,100.0,6.586135068238475,2.826492906841195,True,True,ok,
15+,PneumÃ²nia,Barcelona Metropolitana Nord,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(3, 1, 2, 52)",43.06578471614328,54.99103809134265,3.0,0.7,26.0,26.0,174.42338116222382,246.39862061128616,0.5653846153846154,0.5772201166496058,168.70542297357028,241.47130278134242,0.6653846153846154,0.7884615384615384,0.5833333333333334,100.0,3.2782062534010326,1.9997343401191316,True,True,ok,
15+,PneumÃ²nia,Barcelona Metropolitana Sud,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 2, 52)",36.76439192466727,45.34651145042178,3.0,0.7,26.0,26.0,94.84359402368648,172.07230606908595,0.7730769230769231,0.2846966864624475,93.68351668298982,170.97915791289742,0.8461538461538461,0.8557692307692307,0.8397435897435898,100.0,1.223147807333133,0.6352841902110856,True,True,ok,
15+,PneumÃ²nia,Camp de Tarragona,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(3, 1, 3, 52)",37.59108951864004,46.112452559771576,3.0,0.7,26.0,26.0,48.08079311222216,61.39451689324366,0.9384615384615383,0.8291151728641297,44.27408088205554,57.116557311692304,0.9923076923076923,0.9807692307692307,1.0,100.0,7.917324120011135,6.967983132744771,True,True,ok,
15+,PneumÃ²nia,Catalunya Central,"(1, 0, 1)","(0, 1, 1, 52)",106.0,"(2, 1, 6, 52)",42.76288144830147,52.84719037116787,3.0,0.7,26.0,26.0,64.30289345428758,89.41720974419503,0.8384615384615385,0.4117588551549391,64.5491503558679,89.75682045885863,0.9423076923076923,0.9326923076923077,0.9487179487179487,100.0,-0.3829639513117273,-0.3798046434631005,False,False,ok,
15+,PneumÃ²nia,Girona,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 6, 52)",31.0674332299198,37.604809714755014,3.0,0.7,26.0,26.0,49.28247861660737,64.4135403958326,0.8269230769230769,0.8907852439934868,47.3728229920837,61.88769556794807,0.9076923076923077,0.9423076923076923,0.8846153846153846,100.0,3.8749179792271056,3.921294827706664,True,True,ok,
15+,PneumÃ²nia,Lleida,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 4, 52)",36.63623450857886,45.13828115135556,3.0,0.7,26.0,26.0,44.74505052931285,57.46949607131711,0.85,0.0567925380566533,43.93935150190214,57.33792935718775,0.9461538461538461,0.9326923076923077,0.9551282051282052,100.0,1.8006439100630598,0.22893312648173314,True,True,ok,
15+,PneumÃ²nia,PenedÃ¨s,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(3, 1, 2, 52)",33.87758948777806,44.219564135151046,3.0,0.7,26.0,26.0,35.48471401024888,46.19233401092281,0.9730769230769232,0.8048595661774021,35.67992358219418,46.37381186201063,0.9923076923076923,0.9807692307692307,1.0,100.0,-0.5501229963102336,-0.3928743913327847,False,False,ok,
15+,PneumÃ²nia,Terres de l'Ebre,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 3, 52)",41.465224780285595,58.73479423421147,3.0,0.7,26.0,26.0,36.559752172142026,46.00423418864008,0.9807692307692308,0.0082668954206628,36.25625671463096,45.870268081501756,1.0,1.0,1.0,100.0,0.8301354344035401,0.29120386308138585,True,True,ok,
