age,diag,region,sarima_order,sarima_seasonal,burn,"NNAR(p,P,h,m)",nnar_cv_mae,nnar_cv_rmse,nnar_cv_folds,cv_start_frac,cv_horizon,cv_step,sarima_mae,sarima_rmse,sarima_cov_total,sarima_lb_p,hybrid_mae,hybrid_rmse,hybrid_cov_total,hybrid_cov_covid,hybrid_cov_post,hybrid_pi_n_sims,mae_impr_pct,rmse_impr_pct,hybrid_better_mae,hybrid_better_rmse,status,error
15+,Faringoamigdalitis estreptocÃ²ccica,PenedÃ¨s,"(1, 1, 2)","(1, 1, 1, 52)",108.0,"(3, 1, 2, 52)",31.032874482870696,38.24248943755307,3.0,0.7,26.0,26.0,71.06239764593307,87.53754335978853,0.6961538461538461,0.5744997912816207,70.7311774433653,87.25648963124719,0.8115384615384615,0.6923076923076923,0.8910256410256411,100.0,0.466097702216685,0.3210665021591673,True,True,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Terres de l'Ebre,"(0, 1, 2)","(0, 1, 1, 52)",108.0,"(6, 1, 2, 52)",48.563391465509575,62.58199565382199,3.0,0.7,26.0,26.0,66.9820840506507,89.67049838764031,0.926923076923077,0.1494410247302007,69.65198745442794,91.09305493632787,0.9653846153846154,0.9326923076923077,0.9871794871794872,100.0,-3.9859963176993802,-1.5864264995360438,False,False,ok,
15+,Grip,Alt Pirineu i Aran,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 4, 52)",74.6903941415539,114.4276011654461,3.0,0.7,26.0,26.0,150.74709542546304,187.5273543028235,0.9423076923076924,0.9127992516269424,151.13868628587622,187.74111607672543,0.9769230769230769,0.9615384615384616,0.9871794871794872,100.0,-0.25976676983922165,-0.11398964950827094,False,False,ok,
15+,Grip,Barcelona Ciutat,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 6, 52)",86.91965847059669,135.66942505941253,3.0,0.7,26.0,26.0,516.222623896581,822.9339061927218,0.903846153846154,0.1963095235723072,501.8567436045506,805.5287209115091,0.9115384615384615,0.9230769230769231,0.9038461538461539,100.0,2.7828846755287557,2.1150161817657027,True,True,ok,
15+,Grip,Barcelona Metropolitana Nord,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 2, 52)",128.29958828306326,209.50532483954802,3.0,0.7,26.0,26.0,641.3917070764516,1016.0289711569012,0.9115384615384616,0.9946837808711751,642.1688415811424,1019.9346824855251,0.9076923076923077,0.9230769230769231,0.8974358974358975,100.0,-0.12116379056927677,-0.3844094449567333,False,False,ok,
15+,Grip,Barcelona Metropolitana Sud,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 6, 52)",111.2314713076825,142.99227862042054,3.0,0.7,26.0,26.0,343.3578996191918,586.3945040162204,0.9076923076923076,0.3148242050576137,345.708390493709,590.9596252853255,0.9230769230769231,0.9134615384615384,0.9294871794871795,100.0,-0.6845600107421509,-0.7785068307834716,False,False,ok,
15+,Grip,Camp de Tarragona,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(6, 1, 2, 52)",115.61088360726,180.4821951866874,3.0,0.7,26.0,26.0,230.469592501693,358.879508590452,0.9115384615384616,0.8591285351525715,227.0713773715138,359.5825920566461,0.9346153846153846,0.9423076923076923,0.9294871794871795,100.0,1.4744743952086639,-0.19591073030486716,True,False,ok,
15+,Grip,Catalunya Central,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(6, 1, 3, 52)",88.98337535194793,110.76661896214871,3.0,0.7,26.0,26.0,249.7097858452708,431.4410898053047,0.9230769230769232,0.7794110081182726,261.0138377150926,446.5851208092898,0.9192307692307692,0.8942307692307693,0.9358974358974359,100.0,-4.526875801666106,-3.5101040123042186,False,False,ok,
15+,Grip,Girona,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(8, 1, 2, 52)",78.22849995642004,109.94998490903527,3.0,0.7,26.0,26.0,242.9332793132962,428.128200012765,0.903846153846154,0.9975675271936976,235.90232348178873,419.7010708481522,0.9,0.9134615384615384,0.8910256410256411,100.0,2.894192121961222,1.9683658222844274,True,True,ok,
15+,Grip,Lleida,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(8, 1, 3, 52)",108.63609458622643,148.82294996370254,3.0,0.7,26.0,26.0,180.3946397719972,292.9980819883158,0.946153846153846,0.5679085810719375,181.25745458967987,297.166706923414,0.9423076923076923,0.9326923076923077,0.9487179487179487,100.0,-0.47829293529630196,-1.4227481991723177,False,False,ok,
15+,Grip,PenedÃ¨s,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(5, 1, 2, 52)",63.09623924243408,89.22701522395471,3.0,0.7,26.0,26.0,152.97937624519693,234.81592530987692,0.9153846153846154,0.5038156336005811,152.1518765243652,235.22832451189103,0.9192307692307692,0.9230769230769231,0.9166666666666666,100.0,0.5409224047988007,-0.17562658983622523,True,False,ok,
15+,Grip,Terres de l'Ebre,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 3, 52)",65.56348747729989,86.75943314281578,3.0,0.7,26.0,26.0,105.66481769736038,173.94061177937263,0.926923076923077,0.4211514473343654,105.13211215304815,172.63210878162744,0.9384615384615385,0.9423076923076923,0.9358974358974359,100.0,0.5041465607199259,0.7522699755735638,True,True,ok,
15+,Impetigen,Alt Pirineu i Aran,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 6, 52)",148.539183496763,203.97660030167728,3.0,0.7,26.0,26.0,189.46171776635023,247.35788676271085,0.9346153846153846,0.4646244376213658,206.90889400929993,253.41347822643988,0.9538461538461539,0.9326923076923077,0.967948717948718,100.0,-9.208813499973681,-2.4481093135866447,False,False,ok,
15+,Impetigen,Barcelona Ciutat,"(2, 0, 2)","(1, 1, 1, 52)",107.0,"(2, 1, 2, 52)",23.782292217066228,28.522116230941634,3.0,0.7,26.0,26.0,35.583134321610046,46.97331785162482,0.8769230769230769,0.919681677411319,34.92204227627055,46.03930824443367,0.9538461538461539,0.9807692307692307,0.9358974358974359,100.0,1.8578803074635422,1.988383299092088,True,True,ok,
15+,Impetigen,Barcelona Metropolitana Nord,"(0, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 4, 52)",28.81749440473932,37.129319881956945,3.0,0.7,26.0,26.0,52.67010174181868,70.4410886430851,0.8153846153846154,0.9799412625477956,49.49936754229759,66.64587468459227,0.9,1.0,0.8333333333333334,100.0,6.01998875009502,5.3877843622244805,True,True,ok,
15+,Impetigen,Barcelona Metropolitana Sud,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 2, 52)",30.047371298474484,37.19233297779592,3.0,0.7,26.0,26.0,35.24589444776888,45.32116599836434,0.9730769230769232,0.8324246773649531,34.349561189300545,43.86873477138371,1.0,1.0,1.0,100.0,2.543085577801467,3.204752558733936,True,True,ok,
15+,Impetigen,Camp de Tarragona,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 2, 52)",47.82265103331809,60.40314225494103,3.0,0.7,26.0,26.0,45.05663078826237,84.59341314642566,0.9923076923076924,0.3252361415476564,46.10999678535305,86.01227439102942,0.9961538461538462,0.9903846153846154,1.0,100.0,-2.3378712048862083,-1.6772715413998074,False,False,ok,
15+,Impetigen,Catalunya Central,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 2, 52)",61.010308439769574,76.57017276992502,3.0,0.7,26.0,26.0,64.4207397538379,94.07128547261308,0.9692307692307692,0.5380352904461521,66.27173601991304,94.79055770769797,0.9769230769230769,0.9615384615384616,0.9871794871794872,100.0,-2.873292472498896,-0.7646033871773635,False,False,ok,
15+,Impetigen,Girona,"(0, 0, 2)","(1, 1, 1, 52)",107.0,"(5, 1, 4, 52)",25.12260159683885,30.499731898474067,3.0,0.7,26.0,26.0,31.749688906583337,40.368609297777525,0.95,0.7323469307489081,30.95854883265895,39.45418304085532,0.9807692307692307,0.9807692307692307,0.9807692307692307,100.0,2.491804175631922,2.265191377233172,True,True,ok,
15+,Impetigen,Lleida,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 2, 52)",94.315703332929,137.80169121845117,3.0,0.7,26.0,26.0,87.81865355208726,136.03878117171993,0.9730769230769232,0.6991074429505185,101.62588116446327,143.80680485516004,0.9769230769230769,0.9519230769230769,0.9935897435897436,100.0,-15.722431458353693,-5.7101538374080505,False,False,ok,
15+,Impetigen,PenedÃ¨s,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 3, 52)",59.538062333910766,110.743548300315,3.0,0.7,26.0,26.0,44.182056732595505,65.39447716555686,0.9807692307692308,0.8183682936475797,52.24356602566643,69.0358966764641,0.9961538461538462,1.0,0.9935897435897436,100.0,-18.24611593313064,-5.568389975331386,False,False,ok,
15+,Impetigen,Terres de l'Ebre,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(5, 1, 2, 52)",51.67616901688739,65.61726691258069,3.0,0.7,26.0,26.0,58.38622073860384,76.30174075412147,0.9807692307692308,0.9651665050683242,61.90245794656649,79.68670269258106,0.9884615384615385,0.9711538461538461,1.0,100.0,-6.022375080080814,-4.4362840283912615,False,False,ok,
15+,PneumÃ²nia,Alt Pirineu i Aran,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(5, 1, 6, 52)",103.84484616696511,131.24794476017058,3.0,0.7,26.0,26.0,107.16524086681562,151.00045417596618,0.9653846153846154,0.447921890070069,115.72761705705771,157.59657733172048,0.9730769230769231,0.9423076923076923,0.9935897435897436,100.0,-7.989881906656064,-4.368280341771425,False,False,ok,
15+,PneumÃ²nia,Barcelona Ciutat,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(8, 1, 4, 52)",45.15320403665331,55.10760350032314,3.0,0.7,26.0,26.0,139.0384226626356,244.6607809706391,0.6653846153846154,0.5504647874415494,130.30659147140625,238.66802989027374,0.7269230769230769,0.7788461538461539,0.6923076923076923,100.0,6.280156969571191,2.4494122256090303,True,True,ok,
15+,PneumÃ²nia,Barcelona Metropolitana Nord,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(3, 1, 2, 52)",43.07494127056148,55.0147564190136,3.0,0.7,26.0,26.0,174.42338111026095,246.39862054922835,0.5653846153846154,0.5772201155494661,168.70542300321767,241.4713027849775,0.6538461538461539,0.7884615384615384,0.5641025641025641,100.0,3.2782062075890455,1.9997343139615598,True,True,ok,
15+,PneumÃ²nia,Barcelona Metropolitana Sud,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 8, 52)",35.95985552801341,44.71867747906153,3.0,0.7,26.0,26.0,94.81463653230767,172.05467358878155,0.7730769230769231,0.2850388203618509,87.23361716237703,167.44430848544113,0.8653846153846154,0.8942307692307693,0.8461538461538461,100.0,7.995621401077083,2.6795930660735254,True,True,ok,
15+,PneumÃ²nia,Camp de Tarragona,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(3, 1, 3, 52)",37.59331356175876,46.11082554689043,3.0,0.7,26.0,26.0,48.08079301172836,61.39451678584881,0.9384615384615383,0.8291151463036384,44.30193215318935,57.152465979519974,0.9923076923076923,0.9807692307692307,1.0,100.0,7.8593979463217964,6.909494574451329,True,True,ok,
15+,PneumÃ²nia,Catalunya Central,"(1, 0, 1)","(0, 1, 1, 52)",106.0,"(2, 1, 6, 52)",41.556474133487406,52.55578843949373,3.0,0.7,26.0,26.0,64.30289525613637,89.41722256089818,0.8384615384615385,0.4117555918572503,63.85435957529192,88.93393955398068,0.9192307692307692,0.9038461538461539,0.9294871794871795,100.0,0.6975357471196295,0.5404808973890461,True,True,ok,
15+,PneumÃ²nia,Girona,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 6, 52)",30.778377481419124,37.296779627006984,3.0,0.7,26.0,26.0,49.282478627139426,64.41354042143345,0.8269230769230769,0.8907852413867917,47.34268947071556,61.834476747083386,0.9076923076923077,0.9519230769230769,0.8782051282051282,100.0,3.9360624921077703,4.003915415107178,True,True,ok,
15+,PneumÃ²nia,Lleida,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(4, 1, 2, 52)",34.682661673086436,43.53239527502192,3.0,0.7,26.0,26.0,44.24199615981125,56.72594497853393,0.8576923076923076,0.8671641240631545,44.186134519952816,56.33407309102125,0.95,0.9423076923076923,0.9551282051282052,100.0,0.12626383234755284,0.6908159708242314,True,True,ok,
15+,PneumÃ²nia,PenedÃ¨s,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 4, 52)",34.127603463100264,43.947442327322165,3.0,0.7,26.0,26.0,35.62159684154881,46.34543671640427,0.9730769230769232,0.8123599229246996,35.838838115866785,46.914072668876685,0.9884615384615385,0.9711538461538461,1.0,100.0,-0.6098583263527053,-1.2269513306174975,False,False,ok,
15+,PneumÃ²nia,Terres de l'Ebre,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 6, 52)",41.0253110037177,57.54782002193864,3.0,0.7,26.0,26.0,37.269126572961866,46.55062075304251,0.9884615384615384,0.0005312299161455,36.519076065098545,46.012356448571474,1.0,1.0,1.0,100.0,2.0125250491045055,1.156298875855172,True,True,ok,
